"","Ranking","Player","Rating","Year","Month"
"3900",67,"Granda Zuniga, Julio E",2672,2016,8
"3901",68,"Adhiban, B.",2671,2016,8
"3902",69,"McShane, Luke J",2671,2016,8
"3903",70,"Sargissian, Gabriel",2670,2016,8
"3904",71,"Fedoseev, Vladimir",2670,2016,8
"3905",72,"Sadler, Matthew D",2670,2016,8
"3906",73,"Vidit, Santosh Gujrathi",2669,2016,8
"3907",74,"Jobava, Baadur",2669,2016,8
"3908",75,"Onischuk, Alexander",2668,2016,8
"3909",76,"Saric, Ivan",2667,2016,8
"3910",77,"Short, Nigel D",2666,2016,8
"3911",78,"Mamedov, Rauf",2666,2016,8
"3912",79,"Movsesian, Sergei",2666,2016,8
"3913",80,"Areshchenko, Alexander",2665,2016,8
"3914",81,"Artemiev, Vladislav",2665,2016,8
"3915",82,"Kovalenko, Igor",2664,2016,8
"3916",83,"Howell, David W L",2663,2016,8
"3917",84,"Markus, Robert",2662,2016,8
"3918",85,"Efimenko, Zahar",2661,2016,8
"3919",86,"Shankland, Samuel L",2661,2016,8
"3920",87,"Dreev, Aleksey",2660,2016,8
"3921",88,"Motylev, Alexander",2660,2016,8
"3922",89,"Negi, Parimarjan",2660,2016,8
"3923",90,"Tkachiev, Vladislav",2660,2016,8
"3924",91,"Bologan, Victor",2659,2016,8
"3925",92,"Sasikiran, Krishnan",2658,2016,8
"3926",93,"Hou, Yifan",2658,2016,8
"3927",94,"Van Wely, Loek",2657,2016,8
"3928",95,"Ipatov, Alexander",2657,2016,8
"3929",96,"Meier, Georg",2657,2016,8
"3930",97,"Bachmann, Axel",2656,2016,8
"3931",98,"Zhigalko, Sergei",2656,2016,8
"3932",99,"Korobov, Anton",2656,2016,8
"3933",100,"Ni, Hua",2655,2016,8
"3934",1,"Carlsen, Magnus",2855,2016,7
"3935",2,"Kramnik, Vladimir",2812,2016,7
"3936",3,"Caruana, Fabiano",2810,2016,7
"3937",4,"Vachier-Lagrave, Maxime",2798,2016,7
"3938",5,"Aronian, Levon",2792,2016,7
"3939",6,"Nakamura, Hikaru",2787,2016,7
"3940",7,"Giri, Anish",2785,2016,7
"3941",8,"Ding, Liren",2778,2016,7
"3942",9,"Karjakin, Sergey",2773,2016,7
"3943",10,"Anand, Viswanathan",2770,2016,7
"3944",11,"So, Wesley",2770,2016,7
"3945",12,"Mamedyarov, Shakhriyar",2764,2016,7
"3946",13,"Topalov, Veselin",2761,2016,7
"3947",14,"Svidler, Peter",2759,2016,7
"3948",15,"Li, Chao b",2758,2016,7
"3949",16,"Harikrishna, P.",2755,2016,7
"3950",17,"Rapport, Richard",2752,2016,7
"3951",18,"Grischuk, Alexander",2747,2016,7
"3952",19,"Navara, David",2745,2016,7
"3953",20,"Eljanov, Pavel",2737,2016,7
"3954",21,"Yu, Yangyi",2734,2016,7
"3955",22,"Wang, Hao",2734,2016,7
"3956",23,"Gelfand, Boris",2734,2016,7
"3957",24,"Andreikin, Dmitry",2733,2016,7
"3958",25,"Wojtaszek, Radoslaw",2733,2016,7
"3959",26,"Tomashevsky, Evgeny",2731,2016,7
"3960",27,"Wang, Yue",2730,2016,7
"3961",28,"Inarkiev, Ernesto",2730,2016,7
"3962",29,"Ivanchuk, Vassily",2728,2016,7
"3963",30,"Vitiugov, Nikita",2728,2016,7
"3964",31,"Adams, Michael",2727,2016,7
"3965",32,"Nepomniachtchi, Ian",2725,2016,7
"3966",33,"Le, Quang Liem",2723,2016,7
"3967",34,"Bu, Xiangzhi",2723,2016,7
"3968",35,"Radjabov, Teimour",2722,2016,7
"3969",36,"Dominguez Perez, Leinier",2713,2016,7
"3970",37,"Vallejo Pons, Francisco",2713,2016,7
"3971",38,"Jakovenko, Dmitry",2712,2016,7
"3972",39,"Leko, Peter",2712,2016,7
"3973",40,"Ponomariov, Ruslan",2706,2016,7
"3974",41,"Granda Zuniga, Julio E",2699,2016,7
"3975",42,"Rodshtein, Maxim",2698,2016,7
"3976",43,"Malakhov, Vladimir",2697,2016,7
"3977",44,"Wei, Yi",2696,2016,7
"3978",45,"Kasimdzhanov, Rustam",2696,2016,7
"3979",46,"Kryvoruchko, Yuriy",2691,2016,7
"3980",47,"Bacrot, Etienne",2690,2016,7
"3981",48,"Rublevsky, Sergei",2689,2016,7
"3982",49,"Cheparinov, Ivan",2688,2016,7
"3983",50,"Najer, Evgeniy",2687,2016,7
"3984",51,"Ragger, Markus",2686,2016,7
"3985",52,"Piorun, Kacper",2685,2016,7
"3986",53,"Almasi, Zoltan",2684,2016,7
"3987",54,"Matlakov, Maxim",2684,2016,7
"3988",55,"Morozevich, Alexander",2683,2016,7
"3989",56,"Sargissian, Gabriel",2679,2016,7
"3990",57,"Safarli, Eltaj",2678,2016,7
"3991",58,"Fressinet, Laurent",2677,2016,7
"3992",59,"Zvjaginsev, Vadim",2677,2016,7
"3993",60,"Ganguly, Surya Shekhar",2676,2016,7
"3994",61,"Smirin, Ilia",2676,2016,7
"3995",62,"Akopian, Vladimir",2675,2016,7
"3996",63,"Bareev, Evgeny",2675,2016,7
"3997",64,"Nisipeanu, Liviu-Dieter",2674,2016,7
"3998",65,"Shirov, Alexei",2674,2016,7
"3999",66,"Robson, Ray",2674,2016,7
"4000",67,"Duda, Jan-Krzysztof",2671,2016,7
"4001",68,"Adhiban, B.",2671,2016,7
"4002",69,"McShane, Luke J",2671,2016,7
"4003",70,"Sadler, Matthew D",2670,2016,7
"4004",71,"Jobava, Baadur",2669,2016,7
"4005",72,"Onischuk, Alexander",2668,2016,7
"4006",73,"Kovalenko, Igor",2667,2016,7
"4007",74,"Naiditsch, Arkadij",2667,2016,7
"4008",75,"Mamedov, Rauf",2666,2016,7
"4009",76,"Movsesian, Sergei",2666,2016,7
"4010",77,"Fedoseev, Vladimir",2665,2016,7
"4011",78,"Sjugirov, Sanan",2665,2016,7
"4012",79,"Dreev, Aleksey",2664,2016,7
"4013",80,"Howell, David W L",2663,2016,7
"4014",81,"Lysyj, Igor",2663,2016,7
"4015",82,"Markus, Robert",2662,2016,7
"4016",83,"Van Wely, Loek",2662,2016,7
"4017",84,"Shankland, Samuel L",2661,2016,7
"4018",85,"Dubov, Daniil",2661,2016,7
"4019",86,"Ni, Hua",2660,2016,7
"4020",87,"Kamsky, Gata",2660,2016,7
"4021",88,"Tkachiev, Vladislav",2660,2016,7
"4022",89,"Motylev, Alexander",2660,2016,7
"4023",90,"Negi, Parimarjan",2660,2016,7
"4024",91,"Saric, Ivan",2660,2016,7
"4025",92,"Vidit, Santosh Gujrathi",2658,2016,7
"4026",93,"Bukavshin, Ivan",2658,2016,7
"4027",94,"Ipatov, Alexander",2657,2016,7
"4028",95,"Meier, Georg",2657,2016,7
"4029",96,"Sethuraman, S.P.",2656,2016,7
"4030",97,"Ivanisevic, Ivan",2656,2016,7
"4031",98,"Korobov, Anton",2656,2016,7
"4032",99,"Efimenko, Zahar",2655,2016,7
"4033",100,"Amin, Bassem",2654,2016,7
"4034",101,"Areshchenko, Alexander",2654,2016,7
"4035",102,"Bologan, Victor",2654,2016,7
"4036",103,"Laznicka, Viktor",2654,2016,7
"4037",1,"Carlsen, Magnus",2855,2016,6
"4038",2,"Kramnik, Vladimir",2812,2016,6
"4039",3,"Caruana, Fabiano",2804,2016,6
"4040",4,"Aronian, Levon",2792,2016,6
"4041",5,"Vachier-Lagrave, Maxime",2789,2016,6
"4042",6,"Nakamura, Hikaru",2787,2016,6
"4043",7,"Ding, Liren",2783,2016,6
"4044",8,"Giri, Anish",2782,2016,6
"4045",9,"Karjakin, Sergey",2774,2016,6
"4046",10,"So, Wesley",2770,2016,6
"4047",11,"Anand, Viswanathan",2770,2016,6
"4048",12,"Harikrishna, P.",2764,2016,6
"4049",13,"Topalov, Veselin",2761,2016,6
"4050",14,"Svidler, Peter",2759,2016,6
"4051",15,"Li, Chao b",2758,2016,6
"4052",16,"Eljanov, Pavel",2751,2016,6
"4053",17,"Grischuk, Alexander",2747,2016,6
"4054",18,"Mamedyarov, Shakhriyar",2746,2016,6
"4055",19,"Navara, David",2744,2016,6
"4056",20,"Andreikin, Dmitry",2743,2016,6
"4057",21,"Yu, Yangyi",2737,2016,6
"4058",22,"Gelfand, Boris",2734,2016,6
"4059",23,"Wang, Hao",2734,2016,6
"4060",24,"Tomashevsky, Evgeny",2731,2016,6
"4061",25,"Rapport, Richard",2731,2016,6
"4062",26,"Inarkiev, Ernesto",2729,2016,6
"4063",27,"Wojtaszek, Radoslaw",2729,2016,6
"4064",28,"Bu, Xiangzhi",2729,2016,6
"4065",29,"Vitiugov, Nikita",2728,2016,6
"4066",30,"Wang, Yue",2728,2016,6
"4067",31,"Adams, Michael",2727,2016,6
"4068",32,"Radjabov, Teimour",2726,2016,6
"4069",33,"Dominguez Perez, Leinier",2723,2016,6
"4070",34,"Nepomniachtchi, Ian",2719,2016,6
"4071",35,"Le, Quang Liem",2718,2016,6
"4072",36,"Leko, Peter",2712,2016,6
"4073",37,"Vallejo Pons, Francisco",2711,2016,6
"4074",38,"Jakovenko, Dmitry",2710,2016,6
"4075",39,"Ivanchuk, Vassily",2710,2016,6
"4076",40,"Ponomariov, Ruslan",2706,2016,6
"4077",41,"Kasimdzhanov, Rustam",2703,2016,6
"4078",42,"Granda Zuniga, Julio E",2699,2016,6
"4079",43,"Malakhov, Vladimir",2696,2016,6
"4080",44,"Bacrot, Etienne",2695,2016,6
"4081",45,"Wei, Yi",2694,2016,6
"4082",46,"Matlakov, Maxim",2691,2016,6
"4083",47,"Rublevsky, Sergei",2689,2016,6
"4084",48,"Almasi, Zoltan",2688,2016,6
"4085",49,"Najer, Evgeniy",2687,2016,6
"4086",50,"Fressinet, Laurent",2687,2016,6
"4087",51,"Cheparinov, Ivan",2687,2016,6
"4088",52,"Rodshtein, Maxim",2687,2016,6
"4089",53,"Ragger, Markus",2686,2016,6
"4090",54,"Morozevich, Alexander",2683,2016,6
"4091",55,"Kryvoruchko, Yuriy",2682,2016,6
"4092",56,"Shirov, Alexei",2682,2016,6
"4093",57,"Ni, Hua",2682,2016,6
"4094",58,"Bruzon Batista, Lazaro",2681,2016,6
"4095",59,"Sargissian, Gabriel",2679,2016,6
"4096",60,"Adhiban, B.",2677,2016,6
"4097",61,"Zvjaginsev, Vadim",2677,2016,6
"4098",62,"Piorun, Kacper",2676,2016,6
"4099",63,"Smirin, Ilia",2676,2016,6
"4100",64,"Kamsky, Gata",2675,2016,6
"4101",65,"Akopian, Vladimir",2675,2016,6
"4102",66,"Bareev, Evgeny",2675,2016,6
"4103",67,"Robson, Ray",2674,2016,6
"4104",68,"Safarli, Eltaj",2673,2016,6
"4105",69,"McShane, Luke J",2671,2016,6
"4106",70,"Sadler, Matthew D",2670,2016,6
"4107",71,"Jobava, Baadur",2669,2016,6
"4108",72,"Nisipeanu, Liviu-Dieter",2668,2016,6
"4109",73,"Kovalenko, Igor",2668,2016,6
"4110",74,"Hammer, Jon Ludvig",2668,2016,6
"4111",75,"Onischuk, Alexander",2668,2016,6
"4112",76,"Dubov, Daniil",2666,2016,6
"4113",77,"Vidit, Santosh Gujrathi",2666,2016,6
"4114",78,"Fedoseev, Vladimir",2665,2016,6
"4115",79,"Sjugirov, Sanan",2665,2016,6
"4116",80,"Dreev, Aleksey",2664,2016,6
"4117",81,"Howell, David W L",2663,2016,6
"4118",82,"Lysyj, Igor",2663,2016,6
"4119",83,"Hou, Yifan",2663,2016,6
"4120",84,"Markus, Robert",2662,2016,6
"4121",85,"Tkachiev, Vladislav",2662,2016,6
"4122",86,"Saric, Ivan",2660,2016,6
"4123",87,"Duda, Jan-Krzysztof",2660,2016,6
"4124",88,"Motylev, Alexander",2660,2016,6
"4125",89,"Movsesian, Sergei",2660,2016,6
"4126",90,"Negi, Parimarjan",2660,2016,6
"4127",91,"Bukavshin, Ivan",2658,2016,6
"4128",92,"Van Wely, Loek",2658,2016,6
"4129",93,"Meier, Georg",2657,2016,6
"4130",94,"Naiditsch, Arkadij",2657,2016,6
"4131",95,"Korobov, Anton",2656,2016,6
"4132",96,"Efimenko, Zahar",2656,2016,6
"4133",97,"Rakhmanov, Aleksandr",2655,2016,6
"4134",98,"Mamedov, Rauf",2655,2016,6
"4135",99,"Areshchenko, Alexander",2654,2016,6
"4136",100,"Laznicka, Viktor",2654,2016,6
"4137",101,"Amin, Bassem",2654,2016,6
"4138",102,"Bologan, Viktor",2654,2016,6
"4139",103,"Ganguly, Surya Shekhar",2654,2016,6
"4140",104,"Gupta, Abhijeet",2654,2016,6
"4141",1,"Carlsen, Magnus",2851,2016,5
"4142",2,"Caruana, Fabiano",2804,2016,5
"4143",3,"Kramnik, Vladimir",2801,2016,5
"4144",4,"Giri, Anish",2790,2016,5
"4145",5,"Vachier-Lagrave, Maxime",2788,2016,5
"4146",6,"Nakamura, Hikaru",2787,2016,5
"4147",7,"Aronian, Levon",2784,2016,5
"4148",8,"Karjakin, Sergey",2779,2016,5
"4149",9,"Ding, Liren",2778,2016,5
"4150",10,"So, Wesley",2775,2016,5
"4151",11,"Anand, Viswanathan",2770,2016,5
"4152",12,"Eljanov, Pavel",2765,2016,5
"4153",13,"Harikrishna, P.",2763,2016,5
"4154",14,"Svidler, Peter",2762,2016,5
"4155",15,"Li, Chao b",2756,2016,5
"4156",16,"Topalov, Veselin",2754,2016,5
"4157",17,"Grischuk, Alexander",2752,2016,5
"4158",18,"Mamedyarov, Shakhriyar",2748,2016,5
"4159",19,"Gelfand, Boris",2740,2016,5
"4160",20,"Yu, Yangyi",2737,2016,5
"4161",21,"Andreikin, Dmitry",2736,2016,5
"4162",22,"Navara, David",2735,2016,5
"4163",23,"Wang, Hao",2734,2016,5
"4164",24,"Dominguez Perez, Leinier",2732,2016,5
"4165",25,"Rapport, Richard",2731,2016,5
"4166",26,"Jakovenko, Dmitry",2731,2016,5
"4167",27,"Wang, Yue",2728,2016,5
"4168",28,"Adams, Michael",2727,2016,5
"4169",29,"Radjabov, Teimour",2726,2016,5
"4170",30,"Bu, Xiangzhi",2723,2016,5
"4171",31,"Wojtaszek, Radoslaw",2722,2016,5
"4172",32,"Tomashevsky, Evgeny",2722,2016,5
"4173",33,"Vitiugov, Nikita",2721,2016,5
"4174",34,"Le, Quang Liem",2718,2016,5
"4175",35,"Ponomariov, Ruslan",2715,2016,5
"4176",36,"Ivanchuk, Vassily",2710,2016,5
"4177",37,"Leko, Peter",2705,2016,5
"4178",38,"Kasimdzhanov, Rustam",2703,2016,5
"4179",39,"Malakhov, Vladimir",2703,2016,5
"4180",40,"Nepomniachtchi, Ian",2703,2016,5
"4181",41,"Bacrot, Etienne",2702,2016,5
"4182",42,"Vallejo Pons, Francisco",2700,2016,5
"4183",43,"Ragger, Markus",2696,2016,5
"4184",44,"Wei, Yi",2694,2016,5
"4185",45,"Matlakov, Maxim",2693,2016,5
"4186",46,"Fressinet, Laurent",2692,2016,5
"4187",47,"Rublevsky, Sergei",2692,2016,5
"4188",48,"Kryvoruchko, Yuriy",2691,2016,5
"4189",49,"Sargissian, Gabriel",2689,2016,5
"4190",50,"Rodshtein, Maxim",2689,2016,5
"4191",51,"Hammer, Jon Ludvig",2689,2016,5
"4192",52,"Granda Zuniga, Julio E",2686,2016,5
"4193",53,"Inarkiev, Ernesto",2686,2016,5
"4194",54,"Cheparinov, Ivan",2685,2016,5
"4195",55,"Fedoseev, Vladimir",2685,2016,5
"4196",56,"Shirov, Alexei",2685,2016,5
"4197",57,"Morozevich, Alexander",2683,2016,5
"4198",58,"Ni, Hua",2682,2016,5
"4199",59,"Almasi, Zoltan",2682,2016,5
"4200",60,"Piorun, Kacper",2681,2016,5
"4201",61,"Bruzon Batista, Lazaro",2681,2016,5
"4202",62,"Najer, Evgeniy",2681,2016,5
"4203",63,"Akopian, Vladimir",2675,2016,5
"4204",64,"Bareev, Evgeny",2675,2016,5
"4205",65,"Robson, Ray",2674,2016,5
"4206",66,"Korobov, Anton",2674,2016,5
"4207",67,"Sjugirov, Sanan",2674,2016,5
"4208",68,"Zvjaginsev, Vadim",2672,2016,5
"4209",69,"Howell, David W L",2671,2016,5
"4210",70,"McShane, Luke J",2671,2016,5
"4211",71,"Kamsky, Gata",2670,2016,5
"4212",72,"Sadler, Matthew D",2670,2016,5
"4213",73,"Nisipeanu, Liviu-Dieter",2669,2016,5
"4214",74,"Smirin, Ilia",2669,2016,5
"4215",75,"Artemiev, Vladislav",2669,2016,5
"4216",76,"Onischuk, Alexander",2668,2016,5
"4217",77,"Laznicka, Viktor",2668,2016,5
"4218",78,"Lysyj, Igor",2668,2016,5
"4219",79,"Areshchenko, Alexander",2667,2016,5
"4220",80,"Duda, Jan-Krzysztof",2666,2016,5
"4221",81,"Adhiban, B.",2665,2016,5
"4222",82,"Safarli, Eltaj",2664,2016,5
"4223",83,"Moiseenko, Alexander",2663,2016,5
"4224",84,"Naiditsch, Arkadij",2663,2016,5
"4225",85,"Hou, Yifan",2663,2016,5
"4226",86,"Postny, Evgeny",2662,2016,5
"4227",87,"Dreev, Aleksey",2662,2016,5
"4228",88,"Jobava, Baadur",2661,2016,5
"4229",89,"Movsesian, Sergei",2660,2016,5
"4230",90,"Motylev, Alexander",2660,2016,5
"4231",91,"Negi, Parimarjan",2660,2016,5
"4232",92,"Tkachiev, Vladislav",2660,2016,5
"4233",93,"Vidit, Santosh Gujrathi",2658,2016,5
"4234",94,"Van Wely, Loek",2658,2016,5
"4235",95,"Bukavshin, Ivan",2658,2016,5
"4236",96,"Jones, Gawain C B",2657,2016,5
"4237",97,"Swiercz, Dariusz",2656,2016,5
"4238",98,"Meier, Georg",2656,2016,5
"4239",99,"Efimenko, Zahar",2656,2016,5
"4240",100,"Mamedov, Rauf",2655,2016,5
"4241",101,"Short, Nigel D",2655,2016,5
"4242",102,"Predojevic, Borki",2655,2016,5
"4243",1,"Carlsen, Magnus",2851,2016,4
"4244",2,"Kramnik, Vladimir",2801,2016,4
"4245",3,"Caruana, Fabiano",2795,2016,4
"4246",4,"Giri, Anish",2790,2016,4
"4247",5,"Vachier-Lagrave, Maxime",2788,2016,4
"4248",6,"Nakamura, Hikaru",2787,2016,4
"4249",7,"Aronian, Levon",2784,2016,4
"4250",8,"Karjakin, Sergey",2779,2016,4
"4251",9,"Ding, Liren",2777,2016,4
"4252",10,"So, Wesley",2773,2016,4
"4253",11,"Anand, Viswanathan",2770,2016,4
"4254",12,"Eljanov, Pavel",2765,2016,4
"4255",13,"Harikrishna, P.",2763,2016,4
"4256",14,"Svidler, Peter",2762,2016,4
"4257",15,"Li, Chao b",2755,2016,4
"4258",16,"Topalov, Veselin",2754,2016,4
"4259",17,"Grischuk, Alexander",2752,2016,4
"4260",18,"Mamedyarov, Shakhriyar",2750,2016,4
"4261",19,"Gelfand, Boris",2740,2016,4
"4262",20,"Yu, Yangyi",2738,2016,4
"4263",21,"Andreikin, Dmitry",2736,2016,4
"4264",22,"Wang, Hao",2732,2016,4
"4265",23,"Dominguez Perez, Leinier",2732,2016,4
"4266",24,"Jakovenko, Dmitry",2731,2016,4
"4267",25,"Adams, Michael",2728,2016,4
"4268",26,"Navara, David",2726,2016,4
"4269",27,"Radjabov, Teimour",2726,2016,4
"4270",28,"Vitiugov, Nikita",2725,2016,4
"4271",29,"Tomashevsky, Evgeny",2722,2016,4
"4272",30,"Bu, Xiangzhi",2719,2016,4
"4273",31,"Wang, Yue",2718,2016,4
"4274",32,"Rapport, Richard",2717,2016,4
"4275",33,"Wojtaszek, Radoslaw",2716,2016,4
"4276",34,"Ponomariov, Ruslan",2712,2016,4
"4277",35,"Ivanchuk, Vassily",2710,2016,4
"4278",36,"Le, Quang Liem",2709,2016,4
"4279",37,"Leko, Peter",2705,2016,4
"4280",38,"Nepomniachtchi, Ian",2703,2016,4
"4281",39,"Wei, Yi",2700,2016,4
"4282",40,"Bacrot, Etienne",2698,2016,4
"4283",41,"Ragger, Markus",2697,2016,4
"4284",42,"Korobov, Anton",2695,2016,4
"4285",43,"Cheparinov, Ivan",2695,2016,4
"4286",44,"Malakhov, Vladimir",2695,2016,4
"4287",45,"Kasimdzhanov, Rustam",2694,2016,4
"4288",46,"Matlakov, Maxim",2693,2016,4
"4289",47,"Sargissian, Gabriel",2693,2016,4
"4290",48,"Fressinet, Laurent",2692,2016,4
"4291",49,"Kryvoruchko, Yuriy",2692,2016,4
"4292",50,"Rublevsky, Sergei",2692,2016,4
"4293",51,"Vallejo Pons, Francisco",2691,2016,4
"4294",52,"Hammer, Jon Ludvig",2689,2016,4
"4295",53,"Shirov, Alexei",2686,2016,4
"4296",54,"Granda Zuniga, Julio E",2685,2016,4
"4297",55,"Morozevich, Alexander",2683,2016,4
"4298",56,"Najer, Evgeniy",2682,2016,4
"4299",57,"Almasi, Zoltan",2682,2016,4
"4300",58,"Ni, Hua",2681,2016,4
"4301",59,"Fedoseev, Vladimir",2680,2016,4
"4302",60,"Rodshtein, Maxim",2680,2016,4
"4303",61,"Inarkiev, Ernesto",2679,2016,4
"4304",62,"Bruzon Batista, Lazaro",2679,2016,4
"4305",63,"Kamsky, Gata",2678,2016,4
"4306",64,"Howell, David W L",2678,2016,4
"4307",65,"Bareev, Evgeny",2675,2016,4
"4308",66,"Sjugirov, Sanan",2674,2016,4
"4309",67,"Areshchenko, Alexander",2674,2016,4
"4310",68,"Laznicka, Viktor",2673,2016,4
"4311",69,"Postny, Evgeny",2673,2016,4
"4312",70,"Jobava, Baadur",2672,2016,4
"4313",71,"Zvjaginsev, Vadim",2672,2016,4
"4314",72,"Short, Nigel D",2671,2016,4
"4315",73,"Sadler, Matthew D",2670,2016,4
"4316",74,"Artemiev, Vladislav",2669,2016,4
"4317",75,"McShane, Luke J",2669,2016,4
"4318",76,"Lysyj, Igor",2668,2016,4
"4319",77,"Moiseenko, Alexander",2667,2016,4
"4320",78,"Nisipeanu, Liviu-Dieter",2667,2016,4
"4321",79,"Safarli, Eltaj",2666,2016,4
"4322",80,"Smirin, Ilia",2665,2016,4
"4323",81,"Efimenko, Zahar",2665,2016,4
"4324",82,"Onischuk, Alexander",2664,2016,4
"4325",83,"Hou, Yifan",2663,2016,4
"4326",84,"Duda, Jan-Krzysztof",2663,2016,4
"4327",85,"Adhiban, B.",2663,2016,4
"4328",86,"Robson, Ray",2663,2016,4
"4329",87,"Kovalenko, Igor",2662,2016,4
"4330",88,"Dreev, Aleksey",2662,2016,4
"4331",89,"Naiditsch, Arkadij",2660,2016,4
"4332",90,"Negi, Parimarjan",2660,2016,4
"4333",91,"Tkachiev, Vladislav",2660,2016,4
"4334",92,"Meier, Georg",2659,2016,4
"4335",93,"Movsesian, Sergei",2659,2016,4
"4336",94,"Bukavshin, Ivan",2658,2016,4
"4337",95,"Sethuraman, S.P.",2658,2016,4
"4338",96,"Piorun, Kacper",2657,2016,4
"4339",97,"Shankland, Samuel L",2656,2016,4
"4340",98,"Akopian, Vladimir",2656,2016,4
"4341",99,"Swiercz, Dariusz",2655,2016,4
"4342",100,"Amin, Bassem",2655,2016,4
"4343",1,"Carlsen, Magnus",2851,2016,3
"4344",2,"Kramnik, Vladimir",2801,2016,3
"4345",3,"Caruana, Fabiano",2794,2016,3
"4346",4,"Giri, Anish",2793,2016,3
"4347",5,"Vachier-Lagrave, Maxime",2792,2016,3
"4348",6,"Nakamura, Hikaru",2790,2016,3
"4349",7,"Aronian, Levon",2786,2016,3
"4350",8,"Topalov, Veselin",2780,2016,3
"4351",9,"Ding, Liren",2777,2016,3
"4352",10,"So, Wesley",2773,2016,3
"4353",11,"Eljanov, Pavel",2765,2016,3
"4354",12,"Anand, Viswanathan",2762,2016,3
"4355",13,"Karjakin, Sergey",2760,2016,3
"4356",14,"Harikrishna, P.",2758,2016,3
"4357",15,"Li, Chao b",2757,2016,3
"4358",16,"Svidler, Peter",2757,2016,3
"4359",17,"Grischuk, Alexander",2752,2016,3
"4360",18,"Mamedyarov, Shakhriyar",2747,2016,3
"4361",19,"Yu, Yangyi",2738,2016,3
"4362",20,"Gelfand, Boris",2735,2016,3
"4363",21,"Andreikin, Dmitry",2732,2016,3
"4364",22,"Dominguez Perez, Leinier",2732,2016,3
"4365",23,"Jakovenko, Dmitry",2731,2016,3
"4366",24,"Adams, Michael",2727,2016,3
"4367",25,"Navara, David",2726,2016,3
"4368",26,"Radjabov, Teimour",2726,2016,3
"4369",27,"Bu, Xiangzhi",2724,2016,3
"4370",28,"Tomashevsky, Evgeny",2722,2016,3
"4371",29,"Vitiugov, Nikita",2721,2016,3
"4372",30,"Rapport, Richard",2720,2016,3
"4373",31,"Wang, Yue",2718,2016,3
"4374",32,"Wang, Hao",2717,2016,3
"4375",33,"Wei, Yi",2714,2016,3
"4376",34,"Wojtaszek, Radoslaw",2713,2016,3
"4377",35,"Korobov, Anton",2713,2016,3
"4378",36,"Ponomariov, Ruslan",2712,2016,3
"4379",37,"Rodshtein, Maxim",2710,2016,3
"4380",38,"Ivanchuk, Vassily",2710,2016,3
"4381",39,"Le, Quang Liem",2709,2016,3
"4382",40,"Leko, Peter",2705,2016,3
"4383",41,"Nepomniachtchi, Ian",2704,2016,3
"4384",42,"Sargissian, Gabriel",2702,2016,3
"4385",43,"Bacrot, Etienne",2701,2016,3
"4386",44,"Hammer, Jon Ludvig",2701,2016,3
"4387",45,"Ragger, Markus",2694,2016,3
"4388",46,"Kasimdzhanov, Rustam",2694,2016,3
"4389",47,"Kryvoruchko, Yuriy",2692,2016,3
"4390",48,"Rublevsky, Sergei",2692,2016,3
"4391",49,"Ni, Hua",2691,2016,3
"4392",50,"Malakhov, Vladimir",2691,2016,3
"4393",51,"Fressinet, Laurent",2688,2016,3
"4394",52,"Granda Zuniga, Julio E",2688,2016,3
"4395",53,"Shirov, Alexei",2685,2016,3
"4396",54,"Cheparinov, Ivan",2684,2016,3
"4397",55,"Morozevich, Alexander",2683,2016,3
"4398",56,"Matlakov, Maxim",2682,2016,3
"4399",57,"Almasi, Zoltan",2680,2016,3
"4400",58,"Bruzon Batista, Lazaro",2679,2016,3
"4401",59,"Inarkiev, Ernesto",2677,2016,3
"4402",60,"Vallejo Pons, Francisco",2677,2016,3
"4403",61,"Jobava, Baadur",2676,2016,3
"4404",62,"McShane, Luke J",2676,2016,3
"4405",63,"Bareev, Evgeny",2675,2016,3
"4406",64,"Howell, David W L",2674,2016,3
"4407",65,"Artemiev, Vladislav",2674,2016,3
"4408",66,"Areshchenko, Alexander",2674,2016,3
"4409",67,"Kamsky, Gata",2673,2016,3
"4410",68,"Naiditsch, Arkadij",2673,2016,3
"4411",69,"Short, Nigel D",2671,2016,3
"4412",70,"Postny, Evgeny",2668,2016,3
"4413",71,"Moiseenko, Alexander",2668,2016,3
"4414",72,"Lysyj, Igor",2668,2016,3
"4415",73,"Hou, Yifan",2667,2016,3
"4416",74,"Kovalenko, Igor",2667,2016,3
"4417",75,"Sjugirov, Sanan",2667,2016,3
"4418",76,"Laznicka, Viktor",2666,2016,3
"4419",77,"Sadler, Matthew D",2666,2016,3
"4420",78,"Ivanisevic, Ivan",2665,2016,3
"4421",79,"Swiercz, Dariusz",2665,2016,3
"4422",80,"Meier, Georg",2664,2016,3
"4423",81,"Najer, Evgeniy",2664,2016,3
"4424",82,"Fedoseev, Vladimir",2664,2016,3
"4425",83,"Onischuk, Alexander",2664,2016,3
"4426",84,"Adhiban, B.",2663,2016,3
"4427",85,"Safarli, Eltaj",2663,2016,3
"4428",86,"Robson, Ray",2663,2016,3
"4429",87,"Dreev, Aleksey",2662,2016,3
"4430",88,"Zvjaginsev, Vadim",2662,2016,3
"4431",89,"Nisipeanu, Liviu-Dieter",2660,2016,3
"4432",90,"Efimenko, Zahar",2660,2016,3
"4433",91,"Tkachiev, Vladislav",2660,2016,3
"4434",92,"Sethuraman, S.P.",2658,2016,3
